HOME_TEAM_HOME_WINS,HOME_TEAM_ROAD_WINS,AWAY_TEAM_HOME_WINS,AWAY_TEAM_ROAD_WINS,HOME_TEAM_HTH_RECORD,AWAY_TEAM_HTH_RECORD,HOME_TEAM_FORM_0,AWAY_TEAM_FORM_0,HOME_TEAM_FORM_1,AWAY_TEAM_FORM_1,HOME_TEAM_FORM_2,AWAY_TEAM_FORM_2,HOME_TEAM_WIN_RECORD,AWAY_TEAM_WIN_RECORD,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.618,0.312,0.735,0.469,1,1,1,0,0,1,0,1,29,38,111,111,113,110,0
0.286,0.219,0.514,0.424,3,0,0,1,1,1,0,0,15,30,103,113,106,106,1
0.576,0.406,0.8,0.625,1,3,1,1,0,1,1,0,30,46,107,107,114,108,1
0.581,0.514,0.212,0.242,2,0,1,0,0,1,1,1,35,13,113,113,105,114,1
0.688,0.529,0.471,0.324,3,1,0,1,0,0,0,1,38,25,115,111,101,103,1
0.581,0.257,0.656,0.294,1,1,0,0,1,0,0,1,25,29,113,116,112,112,1
0.528,0.455,0.647,0.219,0,2,0,0,0,1,0,0,32,27,111,112,108,109,1
0.576,0.382,0.594,0.514,1,3,0,1,0,1,1,0,30,36,112,113,114,113,0
0.424,0.485,0.375,0.333,2,2,1,1,0,0,1,1,28,22,105,106,112,119,1
0.273,0.171,0.812,0.686,0,2,1,0,0,1,1,1,13,48,106,116,117,108,1
0.588,0.406,0.212,0.235,0,2,0,0,0,0,0,1,31,13,113,115,105,114,1
0.758,0.343,0.8,0.516,3,0,1,0,1,0,0,1,35,42,112,111,112,107,1
0.667,0.485,0.594,0.324,3,0,1,1,1,1,1,0,36,29,110,106,115,115,0
0.727,0.647,0.694,0.469,1,1,1,0,0,1,0,0,44,38,118,112,111,106,0
0.714,0.545,0.235,0.353,2,2,0,0,1,1,0,1,41,18,108,103,105,112,1
0.471,0.314,0.735,0.485,1,2,0,1,1,0,0,1,25,39,101,103,113,110,1
0.656,0.286,0.697,0.529,1,3,0,1,0,0,0,0,29,39,112,112,115,110,1
0.714,0.531,0.514,0.412,1,3,0,0,1,1,1,1,40,30,115,112,105,106,1
0.8,0.606,0.697,0.5,1,1,0,1,1,1,1,1,46,38,114,108,113,111,0
0.375,0.324,0.765,0.343,1,1,0,1,1,1,0,1,22,36,112,118,111,111,0
0.541,0.455,0.306,0.219,0,3,1,1,0,0,0,1,33,16,111,112,103,113,1
0.235,0.343,0.722,0.531,3,1,0,1,0,0,1,1,18,41,104,112,115,112,1
0.6,0.312,0.441,0.485,2,2,0,1,1,1,0,0,29,29,111,111,105,106,0
0.588,0.406,0.667,0.286,2,0,1,1,1,0,0,0,31,30,107,107,112,112,1
0.559,0.382,0.8,0.5,1,2,0,0,0,0,0,0,30,42,112,113,112,107,0
0.594,0.342,0.647,0.485,0,3,1,0,1,1,1,1,30,36,115,115,110,106,0
0.294,0.171,0.212,0.229,2,0,1,0,1,0,0,0,14,13,106,116,105,114,1
0.6,0.406,0.694,0.485,1,1,1,1,0,0,0,1,32,39,113,115,112,106,0
0.594,0.257,0.647,0.212,0,2,1,0,0,0,1,1,26,27,114,116,107,109,1
0.812,0.667,0.722,0.545,3,1,0,1,0,0,1,1,48,42,117,108,108,103,1
0.735,0.471,0.697,0.514,3,1,0,0,1,1,0,0,39,39,113,110,115,111,0
0.257,0.343,0.6,0.406,2,2,1,1,0,1,0,1,19,32,104,112,107,107,0
0.583,0.312,0.606,0.257,1,3,0,1,0,1,1,0,29,27,110,111,114,117,1
0.706,0.647,0.8,0.515,2,1,0,1,1,0,0,0,44,43,118,112,112,107,1
0.697,0.514,0.722,0.515,2,0,1,0,1,1,1,0,39,41,113,110,115,112,1
0.594,0.526,0.697,0.528,2,2,1,1,1,0,1,1,37,40,114,113,115,111,1
0.486,0.314,0.647,0.5,3,1,1,1,0,0,1,1,26,37,101,103,110,106,1
0.441,0.5,0.306,0.212,3,1,1,0,1,1,1,0,30,16,105,106,103,113,1
0.576,0.342,0.778,0.606,0,2,0,0,1,0,1,1,30,46,115,115,113,108,0
0.514,0.4,0.647,0.206,1,1,0,0,0,0,1,0,30,27,105,106,108,109,1
0.364,0.324,0.553,0.455,2,2,0,1,0,1,1,0,22,34,112,118,111,112,0
0.543,0.382,0.694,0.5,0,2,0,1,0,1,0,0,30,40,112,113,112,106,0
0.818,0.667,0.595,0.312,2,1,1,1,0,0,0,0,49,30,117,108,110,111,1
0.667,0.278,0.606,0.25,1,1,0,0,1,1,0,1,30,27,112,113,114,116,1
0.212,0.222,0.583,0.406,2,0,0,0,0,1,0,0,13,32,105,114,113,115,0
0.714,0.471,0.314,0.171,3,1,0,1,0,1,1,1,39,15,113,110,106,115,1
0.353,0.324,0.559,0.342,1,1,0,0,0,0,0,1,22,30,112,118,115,115,1
0.647,0.2,0.706,0.514,0,4,0,1,0,1,0,1,27,40,108,109,113,110,0
0.6,0.424,0.25,0.343,2,2,1,0,1,1,1,0,33,19,107,107,104,112,1
0.714,0.647,0.314,0.167,4,0,1,0,0,1,1,1,45,15,118,112,106,115,0
0.5,0.314,0.528,0.4,1,1,1,1,1,0,0,0,27,31,101,103,105,106,1
0.457,0.5,0.778,0.618,1,3,1,1,1,0,1,0,31,47,106,106,114,108,0
0.676,0.278,0.206,0.222,0,2,1,0,0,0,1,0,31,13,113,113,105,114,1
0.722,0.5,0.722,0.529,1,3,0,0,0,1,1,0,41,42,115,112,108,103,1
0.765,0.361,0.824,0.667,1,1,1,1,1,1,1,0,37,50,111,110,117,108,1
0.553,0.471,0.611,0.424,2,1,1,1,1,1,1,1,35,34,111,112,108,107,1
0.306,0.206,0.778,0.629,3,1,0,1,0,1,1,0,16,48,103,113,114,108,1
0.706,0.528,0.595,0.303,2,0,1,0,1,1,1,0,41,30,112,110,110,111,1
0.606,0.526,0.694,0.514,1,1,1,1,1,1,1,1,38,41,114,113,112,106,1
0.647,0.486,0.697,0.514,1,3,0,0,1,1,0,0,37,40,110,106,115,111,0
0.606,0.243,0.583,0.424,2,0,0,1,0,0,1,1,27,33,114,117,113,114,1
0.25,0.333,0.528,0.382,1,1,0,0,0,0,1,0,19,30,104,112,112,114,0
0.629,0.2,0.771,0.361,1,3,0,1,0,1,0,1,27,38,107,109,112,111,0
0.8,0.5,0.686,0.278,2,2,0,1,1,1,0,0,43,32,112,107,113,113,1
0.722,0.514,0.206,0.216,1,3,0,0,0,0,1,0,42,13,108,103,105,113,1
0.618,0.526,0.722,0.471,3,0,1,1,1,0,1,0,39,40,114,113,113,110,0
0.559,0.333,0.824,0.649,1,1,0,0,0,1,0,1,30,50,115,115,117,108,0
0.73,0.5,0.324,0.206,0,3,1,1,0,0,0,0,42,17,114,111,104,113,1
0.371,0.324,0.514,0.314,1,1,1,1,0,1,0,1,23,28,112,118,101,103,1
0.714,0.528,0.694,0.647,1,3,1,0,1,1,1,0,42,45,113,110,118,112,0
0.444,0.5,0.611,0.412,2,2,0,0,1,1,1,1,31,34,106,106,107,107,1
0.697,0.526,0.564,0.471,2,0,1,1,0,1,1,1,41,36,115,111,111,111,1
0.314,0.189,0.629,0.486,0,3,1,0,0,0,1,1,16,37,106,115,109,106,0
0.618,0.243,0.528,0.389,2,2,1,0,0,1,0,0,28,31,114,117,105,106,1
0.694,0.5,0.583,0.412,1,1,0,0,1,1,1,0,41,33,112,107,113,114,1
0.806,0.5,0.611,0.2,3,1,1,0,0,0,1,0,44,27,112,107,107,109,1
0.73,0.514,0.706,0.526,2,0,1,1,0,1,0,0,43,42,108,103,115,110,1
0.528,0.378,0.324,0.2,0,3,0,0,0,1,1,0,31,17,105,106,104,113,1
0.778,0.611,0.528,0.4,2,0,0,1,1,0,1,0,48,31,114,108,112,113,1
0.629,0.5,0.686,0.27,3,1,1,0,0,1,0,1,38,32,109,106,112,113,1
0.611,0.4,0.528,0.389,2,0,0,0,0,1,1,0,34,31,107,107,111,113,1
0.694,0.528,0.306,0.189,4,0,0,0,1,1,1,0,42,16,112,110,106,115,1
0.6,0.526,0.243,0.333,2,0,0,0,1,0,1,0,39,19,114,113,104,112,1
0.459,0.5,0.824,0.658,3,1,1,1,0,0,1,1,32,51,106,106,117,108,0
0.543,0.333,0.722,0.486,3,1,0,1,0,1,0,0,30,41,115,115,114,110,0
0.737,0.5,0.583,0.4,1,1,1,0,1,0,0,1,43,33,114,111,113,114,1
0.771,0.378,0.206,0.211,1,1,1,0,1,0,1,0,39,13,112,110,105,113,1
0.629,0.243,0.595,0.294,3,1,1,0,1,0,0,1,29,30,114,116,110,111,0
0.703,0.5,0.389,0.324,1,2,1,1,0,1,1,0,42,24,112,107,112,118,1
0.611,0.194,0.324,0.194,1,1,0,0,0,0,0,1,27,17,107,109,103,113,1
0.811,0.5,0.737,0.514,2,0,1,1,1,1,0,0,45,44,112,107,108,103,1
0.528,0.333,0.306,0.184,3,1,0,0,0,0,0,1,30,16,115,115,106,115,0
0.706,0.513,0.694,0.657,0,4,0,1,1,0,1,1,42,46,114,110,117,112,0
0.778,0.378,0.722,0.5,2,2,1,1,1,1,1,1,40,42,111,110,114,110,1
0.639,0.5,0.564,0.457,2,0,1,0,1,1,0,1,39,36,110,106,111,111,1
0.611,0.243,0.514,0.306,1,1,0,0,1,1,1,1,29,28,114,116,101,104,1
0.622,0.4,0.784,0.611,1,3,1,1,0,0,0,1,35,49,107,107,114,108,1
0.703,0.528,0.686,0.263,3,1,1,0,0,0,1,1,43,32,112,110,112,113,1
0.611,0.526,0.564,0.444,1,1,1,0,0,0,1,1,40,36,114,113,111,111,1
0.447,0.5,0.595,0.314,2,2,0,1,1,0,0,0,32,31,105,106,110,111,1
0.824,0.667,0.744,0.5,2,2,1,1,1,1,0,1,52,44,117,108,114,111,0
0.206,0.205,0.528,0.378,1,1,0,0,0,0,0,1,13,31,105,113,111,113,1
0.541,0.378,0.389,0.316,2,2,1,0,0,1,0,1,32,24,105,106,112,118,1
0.583,0.389,0.243,0.324,0,2,0,0,0,0,0,0,33,19,113,115,105,113,1
0.711,0.5,0.816,0.5,0,2,1,1,1,1,0,1,43,46,112,107,111,107,0
0.324,0.189,0.632,0.4,2,2,0,1,0,1,0,0,17,36,103,113,107,107,1
0.622,0.194,0.514,0.333,2,2,1,0,0,0,0,0,28,30,107,109,115,115,0
0.686,0.513,0.462,0.5,2,0,0,1,0,0,1,1,42,33,114,110,105,105,0
0.306,0.205,0.243,0.316,1,1,1,0,0,0,0,0,17,19,107,116,105,113,0
0.722,0.486,0.737,0.5,1,1,0,0,1,1,1,1,42,44,114,110,108,103,1
0.784,0.378,0.694,0.667,2,1,1,1,1,1,1,0,41,47,111,110,117,111,1
0.784,0.595,0.229,0.205,4,0,0,1,1,0,0,0,49,14,113,108,105,113,1
0.622,0.243,0.649,0.5,0,2,1,1,0,1,1,1,30,40,114,116,110,106,0
0.389,0.308,0.711,0.528,2,0,0,1,0,1,1,0,24,44,112,118,112,109,0
0.595,0.306,0.744,0.514,1,2,0,1,1,1,0,1,31,45,110,111,115,111,0
0.622,0.526,0.737,0.486,0,2,1,0,1,0,0,1,41,44,114,113,107,103,1
0.8,0.667,0.528,0.368,1,1,0,0,1,0,1,0,52,31,117,108,111,113,1
0.686,0.256,0.694,0.649,1,3,0,0,0,1,0,1,32,47,112,113,117,111,0
0.595,0.389,0.564,0.432,1,1,1,0,0,0,0,0,34,36,113,114,111,111,0
0.243,0.333,0.605,0.243,1,3,1,0,0,1,0,0,20,30,105,113,114,116,1
0.342,0.189,0.806,0.667,3,1,1,1,0,0,0,1,18,53,104,113,117,108,1
0.514,0.297,0.711,0.541,2,2,0,1,0,1,1,1,28,45,102,104,112,109,1
0.229,0.2,0.649,0.514,0,2,0,1,1,1,0,1,14,41,105,113,110,106,0
0.667,0.513,0.789,0.595,1,1,0,1,0,0,0,1,42,50,114,110,114,108,0
0.553,0.378,0.514,0.35,1,1,1,1,1,0,0,0,33,31,105,106,115,116,1
0.744,0.528,0.692,0.5,1,3,1,0,1,1,1,1,46,43,115,111,112,107,1
0.73,0.486,0.605,0.194,2,2,1,0,0,1,1,0,43,28,113,110,108,109,1
0.789,0.378,0.462,0.514,2,0,1,1,1,1,1,0,42,34,111,110,105,105,0
0.378,0.308,0.649,0.526,0,2,0,1,0,1,0,1,24,42,112,118,110,106,1
0.579,0.306,0.667,0.256,1,1,0,0,0,0,1,0,31,32,110,111,112,113,1
0.694,0.658,0.737,0.474,2,0,1,0,0,0,1,0,48,44,117,111,107,104,1
0.297,0.205,0.632,0.389,1,1,0,0,1,1,0,1,17,36,107,116,107,107,0
0.579,0.389,0.605,0.189,2,1,0,0,1,0,0,1,34,28,114,115,108,110,1
0.605,0.237,0.816,0.514,2,0,0,1,0,1,1,1,30,47,114,117,112,107,0
0.359,0.189,0.632,0.526,0,2,1,1,1,1,0,1,19,42,104,113,114,113,0
0.711,0.526,0.769,0.378,1,3,0,0,1,1,1,1,45,42,113,110,111,110,1
0.528,0.359,0.564,0.447,1,1,0,1,0,0,0,0,31,37,111,114,111,111,0
0.806,0.65,0.462,0.528,1,3,0,1,1,1,0,1,53,35,117,108,105,105,1
0.222,0.2,0.816,0.528,0,2,0,1,0,1,1,1,14,48,105,114,112,107,0
0.564,0.378,0.526,0.297,1,1,1,1,1,0,1,0,34,29,105,106,102,104,1
0.789,0.605,0.649,0.513,1,1,1,0,1,0,0,0,51,42,114,108,114,111,0
0.395,0.308,0.75,0.528,4,0,1,1,0,1,0,1,25,47,112,118,115,111,1
0.263,0.333,0.649,0.513,2,0,1,0,1,1,0,1,21,42,105,113,110,106,0
0.59,0.306,0.692,0.486,0,4,1,0,0,0,0,1,32,43,110,111,112,107,1
0.703,0.658,0.605,0.184,3,0,1,0,1,0,0,0,49,28,117,111,108,110,0
0.526,0.289,0.667,0.25,3,1,0,0,1,0,0,0,29,32,102,105,112,113,0
0.737,0.486,0.632,0.405,0,2,1,1,1,0,0,1,44,37,114,110,107,107,1
0.59,0.389,0.289,0.205,3,1,1,0,0,0,1,1,35,17,114,114,106,116,1
0.59,0.237,0.462,0.514,0,4,0,0,0,1,0,1,30,35,114,116,105,105,0
0.692,0.474,0.769,0.368,0,2,0,0,0,0,0,1,43,42,112,107,111,110,0
0.684,0.658,0.632,0.395,2,0,0,0,1,1,1,0,49,37,117,111,107,107,1
0.737,0.462,0.816,0.541,0,2,0,1,0,1,0,1,44,49,107,104,112,106,1
0.514,0.359,0.6,0.389,2,2,0,1,0,1,0,0,31,36,111,113,114,114,1
0.811,0.65,0.35,0.189,1,3,1,0,0,1,1,1,54,19,117,108,104,113,1
0.514,0.341,0.718,0.526,1,3,0,1,1,0,0,1,31,46,115,116,113,110,0
0.216,0.2,0.632,0.538,0,2,0,1,0,1,0,1,14,43,105,114,114,113,0
0.769,0.605,0.6,0.306,2,2,0,1,1,1,1,0,51,33,114,108,110,111,0
0.513,0.289,0.649,0.525,1,3,0,1,0,0,1,0,29,43,102,105,114,111,1
0.575,0.378,0.75,0.514,3,1,1,0,1,1,1,1,35,47,106,106,115,112,1
0.744,0.486,0.564,0.462,2,0,1,1,1,1,1,0,45,38,114,110,111,111,1
0.649,0.525,0.289,0.2,3,0,1,0,0,0,1,0,43,17,110,106,106,116,1
0.6,0.324,0.769,0.385,0,2,1,1,1,0,1,0,34,43,110,111,111,110,1
0.35,0.184,0.675,0.474,3,1,0,0,0,0,1,0,19,43,104,113,112,108,0
0.605,0.205,0.6,0.378,1,2,1,0,0,1,0,1,29,36,108,109,113,114,0
0.816,0.526,0.632,0.385,0,2,0,0,1,0,1,1,49,37,111,107,107,108,1
0.526,0.359,0.575,0.237,0,2,1,0,0,0,0,0,32,30,111,113,114,116,1
0.462,0.526,0.585,0.378,1,3,1,1,0,1,1,1,36,36,105,105,106,106,0
0.816,0.65,0.718,0.538,1,1,1,1,1,1,0,0,55,47,117,108,113,109,1
0.667,0.268,0.632,0.55,2,1,1,1,0,1,0,1,33,44,112,113,114,113,0
0.5,0.341,0.41,0.308,1,1,0,1,0,1,1,0,31,26,115,116,112,118,0
0.75,0.605,0.256,0.333,1,2,0,0,0,1,1,1,51,21,114,108,105,113,1
0.256,0.325,0.75,0.486,1,1,0,1,0,1,1,1,21,46,105,113,114,110,0
0.525,0.289,0.692,0.658,2,2,1,1,0,0,0,1,30,50,102,105,117,111,0
0.649,0.512,0.744,0.462,0,2,0,1,1,0,0,0,43,45,114,111,107,103,1
0.289,0.195,0.575,0.231,0,2,0,0,0,0,0,0,17,30,106,116,114,117,0
0.658,0.525,0.538,0.359,4,0,1,1,1,1,0,0,44,33,110,106,111,113,1
0.632,0.375,0.585,0.395,1,3,0,1,0,1,0,1,37,37,107,107,106,106,1
0.718,0.525,0.821,0.526,4,0,0,1,1,0,1,1,47,50,112,109,111,106,1
0.45,0.526,0.59,0.205,1,1,0,0,1,1,0,0,36,29,105,105,108,110,1
0.821,0.65,0.632,0.561,2,0,1,1,1,1,1,1,56,45,117,107,114,113,1
0.487,0.341,0.6,0.395,1,2,0,1,0,0,0,1,31,37,115,116,114,114,1
0.211,0.2,0.756,0.605,0,4,0,1,0,0,0,0,14,52,105,114,114,108,0
0.75,0.5,0.564,0.45,3,1,0,0,0,1,1,1,47,38,115,112,112,112,1
0.769,0.375,0.341,0.184,2,0,0,0,1,0,0,0,43,19,111,110,104,113,1
0.41,0.325,0.75,0.5,1,1,1,1,1,1,1,1,27,47,112,118,114,110,0
0.675,0.487,0.744,0.45,3,0,1,0,0,1,0,0,44,45,112,108,107,103,1
0.538,0.35,0.61,0.324,0,2,0,1,1,1,1,1,33,35,111,113,110,111,1
0.649,0.268,0.692,0.667,1,3,0,1,1,1,0,0,33,51,112,113,117,111,1
0.658,0.512,0.821,0.513,3,1,1,0,0,1,1,0,44,50,114,110,111,106,0
0.667,0.525,0.575,0.25,2,0,1,1,1,0,1,0,45,31,110,105,114,117,1
0.564,0.439,0.683,0.487,0,4,0,1,0,1,1,0,38,45,112,112,112,108,1
0.25,0.325,0.756,0.615,2,1,0,1,0,1,0,0,21,53,105,113,114,108,0
0.641,0.375,0.75,0.513,2,0,1,1,0,1,0,1,38,48,107,107,114,110,1
0.725,0.525,0.6,0.385,4,0,1,0,0,1,1,0,48,37,112,109,114,114,1
0.744,0.439,0.585,0.385,4,0,0,0,0,1,1,1,45,37,107,104,106,106,0
0.632,0.548,0.341,0.179,2,0,0,0,1,0,1,0,45,19,114,113,104,113,1
0.658,0.268,0.756,0.5,1,1,1,1,0,0,1,0,34,48,112,113,115,112,0
0.205,0.2,0.463,0.526,2,1,0,1,0,0,0,1,14,37,105,114,105,105,0
0.282,0.195,0.512,0.289,0,3,0,0,0,1,0,0,17,30,106,116,102,105,0
0.4,0.325,0.825,0.65,3,1,0,1,1,1,1,1,27,57,112,118,117,108,1
0.821,0.525,0.575,0.244,0,2,1,0,0,1,1,0,51,31,111,106,114,117,0
0.692,0.65,0.61,0.316,2,0,0,0,1,1,1,1,51,35,117,111,110,111,1
0.641,0.548,0.512,0.308,3,1,1,1,0,0,1,1,46,31,115,113,103,105,1
0.5,0.341,0.55,0.35,2,2,1,1,0,0,0,1,32,34,115,116,111,113,0
0.641,0.512,0.59,0.2,2,1,0,0,1,0,0,1,44,29,114,111,108,110,0
0.775,0.375,0.6,0.375,4,0,1,0,0,0,1,1,44,37,111,110,114,114,0
0.683,0.475,0.463,0.538,4,0,0,1,1,1,1,0,45,38,112,108,105,105,1
0.575,0.439,0.825,0.634,0,4,1,0,0,1,0,1,39,57,112,112,117,108,0
0.59,0.22,0.756,0.513,1,1,1,1,0,1,0,0,30,49,108,109,115,112,1
0.725,0.439,0.65,0.375,4,0,0,1,0,1,0,0,45,39,107,104,107,107,1
0.641,0.268,0.75,0.5,1,3,0,0,1,1,0,1,34,48,112,113,114,110,0
0.2,0.2,0.244,0.325,3,0,0,0,0,0,0,0,14,21,104,114,105,113,1
0.275,0.195,0.341,0.175,0,2,0,0,0,0,0,0,17,19,107,116,104,113,1
0.756,0.625,0.585,0.4,2,2,1,1,1,0,1,1,54,38,114,108,106,106,1
0.675,0.525,0.61,0.308,1,1,1,0,1,0,1,1,46,35,111,106,110,112,1
0.7,0.65,0.8,0.525,2,1,1,0,0,1,1,0,52,51,117,111,110,106,1
0.625,0.512,0.55,0.366,2,1,0,1,0,1,1,0,44,35,113,110,112,113,1
0.6,0.39,0.732,0.525,0,4,1,1,0,1,0,0,38,49,114,114,112,109,0
0.756,0.375,0.415,0.325,1,1,0,1,1,0,0,1,44,28,111,110,112,118,1
0.415,0.317,0.756,0.5,4,0,0,0,1,1,0,1,28,49,112,118,115,112,1
0.561,0.439,0.762,0.625,0,4,0,1,1,1,0,1,39,55,112,112,114,108,0
0.6,0.22,0.625,0.268,1,2,1,0,1,0,0,1,31,34,108,109,112,114,0
0.8,0.512,0.762,0.375,0,3,0,1,0,0,1,1,51,45,110,106,111,110,1
0.65,0.366,0.732,0.439,0,4,0,1,1,0,1,0,39,46,107,107,107,104,0
0.65,0.548,0.732,0.537,1,2,1,1,1,1,0,1,47,50,115,113,113,109,0
0.463,0.525,0.69,0.475,0,4,0,1,1,0,1,1,38,46,105,105,112,108,0
0.488,0.341,0.61,0.3,2,0,0,0,1,0,0,0,32,35,115,116,110,112,0
0.585,0.39,0.22,0.2,1,3,0,1,1,0,0,0,38,15,106,106,104,114,1
0.293,0.195,0.683,0.525,0,3,1,1,0,1,0,1,18,47,107,116,111,106,0
0.75,0.512,0.512,0.3,2,1,1,0,0,1,1,0,49,31,114,110,102,105,1
0.575,0.262,0.244,0.317,3,1,1,0,0,0,1,0,32,21,114,116,105,113,0
0.55,0.357,0.707,0.65,1,3,0,1,1,1,1,0,35,53,112,113,117,111,0
0.756,0.488,0.825,0.643,2,2,0,1,0,0,1,1,49,58,115,112,117,108,0
0.585,0.39,0.341,0.171,1,1,0,0,1,0,0,0,38,19,113,114,104,113,1
0.61,0.317,0.762,0.634,2,2,1,1,0,1,0,1,36,56,110,112,114,108,1
0.585,0.22,0.512,0.293,2,2,0,0,1,0,1,1,31,31,108,109,102,105,0
0.805,0.512,0.756,0.512,1,3,1,1,0,1,0,0,52,50,110,106,114,110,1
0.707,0.659,0.341,0.167,1,1,1,0,1,0,1,0,54,19,117,111,104,113,1
0.732,0.548,0.22,0.195,2,0,1,0,1,1,1,0,51,15,113,109,104,114,1
0.732,0.452,0.69,0.488,0,3,1,1,1,1,0,0,47,47,107,104,112,107,0
0.634,0.548,0.537,0.357,3,1,0,0,1,0,1,1,47,35,114,113,111,113,0
0.625,0.286,0.452,0.525,0,2,1,0,0,0,0,1,35,38,112,113,105,105,1
0.634,0.512,0.634,0.366,1,1,1,0,0,0,0,1,45,39,114,110,107,107,1
0.595,0.39,0.429,0.317,2,2,1,1,0,0,1,1,39,29,106,106,113,118,1
0.286,0.195,0.476,0.341,1,3,0,0,1,0,0,1,18,32,107,116,115,116,1
0.683,0.537,0.595,0.39,3,1,1,1,1,0,1,1,48,39,111,106,113,114,1
0.561,0.262,0.762,0.366,0,2,0,0,1,1,0,0,32,45,114,116,111,110,0
0.244,0.333,0.738,0.488,3,1,1,0,0,0,0,0,22,49,105,113,115,112,0
0.825,0.651,0.548,0.439,4,0,1,0,1,0,0,1,59,39,118,108,112,112,0
0.69,0.5,0.605,0.39,3,0,1,1,1,1,1,0,48,40,112,107,107,106,0
0.341,0.163,0.762,0.381,0,2,0,1,0,0,0,1,19,46,104,113,111,110,0
0.634,0.357,0.619,0.317,3,1,0,1,0,1,0,0,39,37,107,107,110,112,0
0.714,0.659,0.619,0.548,4,0,1,0,1,0,1,1,55,47,117,111,114,113,1
0.738,0.548,0.302,0.195,4,0,1,1,1,0,1,1,52,19,113,109,107,116,1
0.714,0.452,0.548,0.452,3,1,0,1,1,0,1,0,47,40,107,104,112,112,0
0.537,0.372,0.69,0.537,0,4,1,1,0,1,0,1,36,49,111,113,111,105,1
0.512,0.31,0.571,0.22,2,2,1,0,0,0,0,1,32,31,103,105,108,110,0
0.805,0.651,0.429,0.31,1,3,0,0,1,1,1,0,59,29,118,109,113,119,1
0.634,0.286,0.643,0.512,1,3,1,1,1,1,0,0,36,46,112,113,114,110,0
0.22,0.19,0.548,0.262,0,4,0,0,0,0,1,1,15,32,104,114,114,116,1
0.756,0.5,0.81,0.512,3,1,0,1,1,1,1,0,50,53,114,110,110,106,1
0.595,0.381,0.476,0.333,2,1,0,0,1,0,0,0,39,32,113,114,115,116,0
0.762,0.619,0.452,0.512,3,1,0,0,1,0,1,0,56,38,114,108,105,105,1
0.238,0.333,0.238,0.19,0,3,0,1,1,0,0,0,22,16,105,113,104,114,0
0.333,0.163,0.619,0.333,4,0,0,1,0,1,0,1,19,38,104,113,110,111,0
0.571,0.238,0.302,0.19,1,3,1,0,0,1,0,0,32,19,108,110,107,116,1
0.619,0.357,0.5,0.31,1,1,0,0,0,1,0,0,39,32,107,107,103,106,1
0.548,0.372,0.762,0.5,0,4,1,1,1,0,0,1,37,51,111,113,114,110,0
0.452,0.5,0.738,0.5,2,2,0,1,0,0,0,0,38,50,105,105,115,112,1
0.619,0.286,0.767,0.619,1,1,0,1,1,0,1,1,36,57,112,114,114,108,0
0.476,0.349,0.721,0.659,0,4,1,1,0,1,0,1,33,56,115,116,117,111,0
0.643,0.524,0.744,0.548,1,3,1,1,1,1,1,1,47,53,114,111,113,109,1
0.69,0.524,0.81,0.5,2,2,0,0,1,1,1,1,49,53,111,105,110,106,1
0.548,0.256,0.674,0.5,2,2,0,0,0,1,0,1,32,48,114,116,112,107,0
0.429,0.302,0.698,0.452,1,2,0,0,0,0,1,1,29,47,113,119,107,104,0
0.548,0.465,0.465,0.5,0,3,1,1,1,0,0,0,41,39,112,112,105,105,1
0.619,0.349,0.605,0.405,4,0,1,1,1,1,1,1,39,41,110,111,107,106,0
0.81,0.488,0.605,0.286,2,2,0,0,0,0,1,1,53,36,110,106,112,114,1
0.619,0.535,0.698,0.524,3,1,0,1,0,0,0,1,47,50,114,114,111,106,1
0.5,0.302,0.721,0.667,2,2,0,1,0,1,1,1,32,57,103,106,117,110,1
0.81,0.651,0.651,0.524,1,1,1,1,0,1,1,1,60,48,118,109,114,111,0
0.238,0.209,0.628,0.357,2,2,1,1,1,0,0,0,17,40,104,113,106,107,0
0.738,0.488,0.233,0.333,1,3,0,0,1,0,0,1,50,22,115,112,104,113,1
0.762,0.512,0.581,0.381,2,1,1,0,1,0,0,1,52,39,114,110,113,115,1
0.762,0.395,0.581,0.238,3,1,1,1,1,1,0,0,47,33,111,110,109,110,1
0.814,0.488,0.767,0.395,0,3,1,1,0,1,0,1,54,48,110,106,111,109,0
0.721,0.651,0.628,0.535,4,0,0,1,1,0,1,0,57,48,117,111,115,114,1
0.744,0.488,0.558,0.465,3,1,1,1,0,1,1,1,51,42,115,112,112,112,0
0.767,0.628,0.605,0.419,2,2,1,1,1,1,0,1,58,42,114,108,107,106,0
0.674,0.512,0.698,0.465,3,0,1,1,0,0,1,0,49,48,112,107,108,104,1
0.744,0.535,0.698,0.512,1,2,0,0,1,1,1,0,53,50,113,109,111,106,1
0.791,0.651,0.628,0.372,3,1,0,1,1,1,0,0,60,41,118,109,107,107,1
0.767,0.512,0.651,0.535,3,1,1,1,1,1,1,1,53,49,114,110,114,111,1
0.727,0.651,0.628,0.523,4,0,1,0,0,1,1,0,58,48,117,111,115,114,0
0.727,0.488,0.558,0.477,3,1,0,1,1,1,0,1,51,43,115,112,112,112,1
0.795,0.488,0.767,0.409,0,3,0,1,1,1,0,1,54,49,110,106,111,109,1
0.773,0.512,0.651,0.523,3,1,1,0,1,1,1,1,54,49,114,110,114,110,1
